RecordId,Timestamp,SensorName,Level,SensorType,Status,Description
1902,2026-04-08 00:17:43,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1901,2026-04-08 00:17:42,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1900,2026-04-08 00:17:39,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1899,2026-04-08 00:17:39,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1898,2026-04-08 00:17:39,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1897,2026-04-08 00:17:38,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1896,2026-04-08 00:17:36,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1895,2026-04-08 00:14:13,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1894,2026-04-08 00:14:08,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1893,2026-04-08 00:14:06,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1892,2026-04-08 00:14:06,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1891,2026-04-08 00:14:05,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1890,2026-04-08 00:14:04,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1889,2026-04-08 00:14:02,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1888,2026-04-08 00:14:02,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1887,2026-04-08 00:14:01,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
1886,2026-04-08 00:13:55,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
1885,2026-04-08 00:13:46,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
1884,2026-04-08 00:12:32,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1883,2026-04-08 00:12:29,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1882,2026-04-08 00:12:29,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1881,2026-04-08 00:12:28,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1880,2026-04-08 00:12:27,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1879,2026-04-08 00:12:27,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1878,2026-04-08 00:12:26,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1877,2026-04-08 00:12:23,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1876,2026-04-08 00:09:03,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1875,2026-04-08 00:09:02,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1874,2026-04-08 00:09:02,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1873,2026-04-08 00:09:02,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1872,2026-04-08 00:09:02,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1871,2026-04-08 00:08:59,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1870,2026-04-08 00:08:59,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1869,2026-04-08 00:08:57,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1868,2026-04-08 00:08:56,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1867,2026-04-08 00:08:54,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1866,2026-04-08 00:08:53,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1865,2026-04-08 00:08:52,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1864,2026-04-08 00:08:52,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
1863,2026-04-08 00:08:47,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
1862,2026-04-08 00:08:31,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
1861,2026-04-08 00:07:15,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1860,2026-04-08 00:07:15,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1859,2026-04-08 00:07:13,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1858,2026-04-08 00:07:13,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1857,2026-04-08 00:07:10,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1856,2026-04-08 00:07:10,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1855,2026-04-08 00:07:10,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1854,2026-04-08 00:07:10,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1853,2026-04-08 00:03:47,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1852,2026-04-08 00:03:44,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1851,2026-04-08 00:03:44,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1850,2026-04-08 00:03:44,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1849,2026-04-08 00:03:43,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1848,2026-04-08 00:03:42,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1847,2026-04-08 00:03:42,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1846,2026-04-08 00:03:41,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1845,2026-04-08 00:03:41,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1844,2026-04-08 00:03:41,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1843,2026-04-08 00:03:41,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1842,2026-04-08 00:03:40,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1841,2026-04-08 00:03:39,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
1840,2026-04-08 00:03:37,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
1839,2026-04-08 00:03:21,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
1838,2026-04-08 00:02:11,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1837,2026-04-08 00:02:06,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1836,2026-04-08 00:02:04,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1835,2026-04-08 00:02:03,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1834,2026-04-08 00:02:03,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1833,2026-04-08 00:02:03,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1832,2026-04-08 00:02:03,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1831,2026-04-08 00:02:03,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1830,2026-04-07 23:58:42,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1829,2026-04-07 23:58:37,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1828,2026-04-07 23:58:36,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1827,2026-04-07 23:58:36,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1826,2026-04-07 23:58:35,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1825,2026-04-07 23:58:35,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1824,2026-04-07 23:58:34,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1823,2026-04-07 23:58:33,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1822,2026-04-07 23:58:32,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
1821,2026-04-07 23:58:31,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
1820,2026-04-07 23:58:14,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
1819,2026-04-07 23:57:01,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1818,2026-04-07 23:56:58,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1817,2026-04-07 23:56:57,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1816,2026-04-07 23:56:56,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1815,2026-04-07 23:56:56,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1814,2026-04-07 23:56:56,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1813,2026-04-07 23:56:56,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1812,2026-04-07 23:56:56,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1811,2026-04-07 23:53:31,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1810,2026-04-07 23:53:30,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1809,2026-04-07 23:53:29,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1808,2026-04-07 23:53:28,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1807,2026-04-07 23:53:23,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1806,2026-04-07 23:53:22,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1805,2026-04-07 23:53:22,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1804,2026-04-07 23:53:22,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1803,2026-04-07 23:53:21,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1802,2026-04-07 23:53:20,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1801,2026-04-07 23:53:20,SEL Status,Informational,Event Logging Disabled,Asserted,Log almost full
1800,2026-04-07 23:53:19,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
1799,2026-04-07 23:53:14,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
1798,2026-04-07 23:53:04,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
1797,2026-04-07 23:51:53,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1796,2026-04-07 23:51:53,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1795,2026-04-07 23:51:52,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1794,2026-04-07 23:51:52,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1793,2026-04-07 23:51:52,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1792,2026-04-07 23:51:52,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1791,2026-04-07 23:51:51,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1790,2026-04-07 23:51:43,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1789,2026-04-07 23:48:26,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1788,2026-04-07 23:48:23,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1787,2026-04-07 23:48:23,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1786,2026-04-07 23:48:23,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1785,2026-04-07 23:48:22,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1784,2026-04-07 23:48:21,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1783,2026-04-07 23:48:19,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1782,2026-04-07 23:48:17,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1781,2026-04-07 23:48:17,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1780,2026-04-07 23:48:16,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1779,2026-04-07 23:48:15,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1778,2026-04-07 23:48:14,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1777,2026-04-07 23:48:13,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1776,2026-04-07 23:48:12,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1775,2026-04-07 23:48:11,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
1774,2026-04-07 23:48:11,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
1773,2026-04-07 23:47:56,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
1772,2026-04-07 23:46:41,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1771,2026-04-07 23:46:40,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1770,2026-04-07 23:46:38,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1769,2026-04-07 23:46:37,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1768,2026-04-07 23:46:37,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1767,2026-04-07 23:46:36,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1766,2026-04-07 23:46:35,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1765,2026-04-07 23:46:35,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1764,2026-04-07 23:43:12,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1763,2026-04-07 23:43:07,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1762,2026-04-07 23:43:07,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1761,2026-04-07 23:43:05,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1760,2026-04-07 23:43:05,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1759,2026-04-07 23:43:04,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1758,2026-04-07 23:43:03,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1757,2026-04-07 23:43:02,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1756,2026-04-07 23:43:01,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1755,2026-04-07 23:43:01,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1754,2026-04-07 23:43:01,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
1753,2026-04-07 23:43:00,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
1752,2026-04-07 23:42:42,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
1751,2026-04-07 23:41:29,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1750,2026-04-07 23:41:28,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1749,2026-04-07 23:41:26,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1748,2026-04-07 23:41:24,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1747,2026-04-07 23:41:24,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1746,2026-04-07 23:41:24,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1745,2026-04-07 23:41:21,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1744,2026-04-07 23:41:20,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1743,2026-04-07 23:37:58,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1742,2026-04-07 23:37:57,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1741,2026-04-07 23:37:56,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1740,2026-04-07 23:37:56,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1739,2026-04-07 23:37:56,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1738,2026-04-07 23:37:55,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1737,2026-04-07 23:37:54,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1736,2026-04-07 23:37:54,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1735,2026-04-07 23:37:54,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1734,2026-04-07 23:37:52,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1733,2026-04-07 23:37:52,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1732,2026-04-07 23:37:51,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1731,2026-04-07 23:37:50,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
1730,2026-04-07 23:37:49,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
1729,2026-04-07 23:37:35,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
1728,2026-04-07 23:36:18,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1727,2026-04-07 23:36:18,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1726,2026-04-07 23:36:17,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1725,2026-04-07 23:36:16,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1724,2026-04-07 23:36:15,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1723,2026-04-07 23:36:15,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1722,2026-04-07 23:36:15,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1721,2026-04-07 23:36:12,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1720,2026-04-07 23:32:51,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1719,2026-04-07 23:32:51,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1718,2026-04-07 23:32:51,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1717,2026-04-07 23:32:50,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1716,2026-04-07 23:32:49,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1715,2026-04-07 23:32:48,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1714,2026-04-07 23:32:45,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1713,2026-04-07 23:32:44,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1712,2026-04-07 23:32:42,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1711,2026-04-07 23:32:42,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1710,2026-04-07 23:32:41,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
1709,2026-04-07 23:32:41,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
1708,2026-04-07 23:32:26,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
1707,2026-04-07 23:31:10,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1706,2026-04-07 23:31:10,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1705,2026-04-07 23:31:10,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1704,2026-04-07 23:31:09,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1703,2026-04-07 23:31:09,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1702,2026-04-07 23:31:07,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1701,2026-04-07 23:31:06,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1700,2026-04-07 23:31:05,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1699,2026-04-07 23:27:48,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1698,2026-04-07 23:27:46,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1697,2026-04-07 23:27:45,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1696,2026-04-07 23:27:45,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1695,2026-04-07 23:27:45,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1694,2026-04-07 23:27:45,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1693,2026-04-07 23:27:43,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1692,2026-04-07 23:27:43,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1691,2026-04-07 23:27:42,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1690,2026-04-07 23:27:39,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1689,2026-04-07 23:27:39,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1688,2026-04-07 23:27:37,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1687,2026-04-07 23:27:36,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
1686,2026-04-07 23:27:34,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
1685,2026-04-07 23:27:20,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
1684,2026-04-07 23:26:07,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1683,2026-04-07 23:26:04,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1682,2026-04-07 23:26:02,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1681,2026-04-07 23:26:02,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1680,2026-04-07 23:26:02,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1679,2026-04-07 23:26:02,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1678,2026-04-07 23:26:02,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1677,2026-04-07 23:25:59,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1676,2026-04-07 23:22:37,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1675,2026-04-07 23:22:37,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1674,2026-04-07 23:22:37,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1673,2026-04-07 23:22:36,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1672,2026-04-07 23:22:36,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1671,2026-04-07 23:22:35,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1670,2026-04-07 23:22:33,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1669,2026-04-07 23:22:32,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1668,2026-04-07 23:22:32,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1667,2026-04-07 23:22:31,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1666,2026-04-07 23:22:30,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1665,2026-04-07 23:22:30,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1664,2026-04-07 23:22:29,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1663,2026-04-07 23:22:28,Mngmnt Health,Minor,Management Subsys Health,Asserted,Sensor access degraded or unavailable
1662,2026-04-07 23:22:28,SysRestart,Informational,System Boot Initiated,Asserted,System Restart
1661,2026-04-07 23:22:27,ACPI State,Informational,System ACPI Power State,Asserted,S0/G0: working
1660,2026-04-07 23:22:11,ACPI State,Informational,System ACPI Power State,Asserted,S4/S5: soft-off
1659,2026-04-07 23:20:58,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1658,2026-04-07 23:20:56,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1657,2026-04-07 23:20:56,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1656,2026-04-07 23:20:56,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
1655,2026-04-07 23:20:56,Mngmnt Health,Minor,Management Subsys Health,Deasserted,Sensor access degraded or unavailable
