RecordId SelType Timestamp GenerateId SelMsgVersion SensorType SensorNumber SelEventType SelData1 SelData2 SelData3 SensorId SensorName SubjectName RecordSeq
600 2 1775589412 32 4 34 13 111 0 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 70135
599 2 1775589409 32 4 29 3 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 70134
598 2 1775589395 32 4 34 13 111 6 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 70133
597 2 1775589332 32 4 40 2 239 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70132
596 2 1775589332 32 4 40 2 239 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70131
595 2 1775589329 32 4 40 2 239 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70130
594 2 1775589329 32 4 40 2 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70129
593 2 1775589328 32 4 40 2 239 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70128
592 2 1775589326 32 4 40 2 239 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70127
591 2 1775589323 32 4 40 2 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70126
590 2 1775589323 32 4 40 2 239 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70125
589 2 1775589124 32 4 40 2 111 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70124
588 2 1775589123 32 4 40 2 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70123
587 2 1775589118 32 4 40 2 111 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70122
586 2 1775589117 32 4 40 2 111 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70121
585 2 1775589116 32 4 40 2 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70120
584 2 1775589115 32 4 40 2 111 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70119
583 2 1775589115 32 4 40 2 111 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70118
582 2 1775589113 32 4 40 2 111 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70117
581 2 1775589113 32 4 29 3 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 70116
580 2 1775589112 32 4 34 13 111 0 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 70115
579 2 1775589096 32 4 34 13 111 6 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 70114
578 2 1775589035 32 4 40 2 239 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70113
577 2 1775589034 32 4 40 2 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70112
576 2 1775589033 32 4 40 2 239 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70111
575 2 1775589033 32 4 40 2 239 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70110
574 2 1775589031 32 4 40 2 239 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70109
573 2 1775589031 32 4 40 2 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70108
572 2 1775589031 32 4 40 2 239 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70107
571 2 1775589031 32 4 40 2 239 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70106
570 2 1775588832 32 4 40 2 111 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70105
569 2 1775588830 32 4 40 2 111 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70104
568 2 1775588829 32 4 40 2 111 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70103
567 2 1775588827 32 4 40 2 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70102
566 2 1775588825 32 4 40 2 111 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70101
565 2 1775588825 32 4 40 2 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70100
564 2 1775588824 32 4 40 2 239 0 206 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70099
563 2 1775588823 32 4 40 2 111 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70098
562 2 1775588823 32 4 40 2 111 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70097
561 2 1775588822 32 4 40 2 111 0 206 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70096
560 2 1775588821 32 4 29 3 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 70095
559 2 1775588818 32 4 34 13 111 0 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 70094
558 2 1775588804 32 4 34 13 111 6 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 70093
557 2 1775588744 32 4 40 2 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70092
556 2 1775588744 32 4 40 2 239 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70091
555 2 1775588741 32 4 40 2 239 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70090
554 2 1775588741 32 4 40 2 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70089
553 2 1775588741 32 4 40 2 239 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70088
552 2 1775588738 32 4 40 2 239 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70087
551 2 1775588738 32 4 40 2 239 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70086
550 2 1775588735 32 4 40 2 239 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70085
549 2 1775588541 32 4 40 2 239 0 202 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70084
548 2 1775588540 32 4 40 2 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70083
547 2 1775588539 32 4 40 2 239 0 214 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70082
546 2 1775588538 32 4 40 2 111 0 202 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70081
545 2 1775588538 32 4 40 2 111 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70080
544 2 1775588537 32 4 40 2 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70079
543 2 1775588536 32 4 40 2 111 0 214 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70078
542 2 1775588535 32 4 40 2 111 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70077
541 2 1775588533 32 4 40 2 239 0 207 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70076
540 2 1775588533 32 4 40 2 111 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70075
539 2 1775588530 32 4 40 2 111 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70074
538 2 1775588530 32 4 40 2 111 0 207 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70073
537 2 1775588529 32 4 40 2 111 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70072
536 2 1775588528 32 4 40 2 111 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70071
535 2 1775588527 32 4 29 3 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 70070
534 2 1775588526 32 4 34 13 111 0 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 70069
533 2 1775588509 32 4 34 13 111 6 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 70068
532 2 1775588445 32 4 40 2 239 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70067
531 2 1775588445 32 4 40 2 239 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70066
530 2 1775588445 32 4 40 2 239 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70065
529 2 1775588443 32 4 40 2 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70064
528 2 1775588441 32 4 40 2 239 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70063
527 2 1775588441 32 4 40 2 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70062
526 2 1775588440 32 4 40 2 239 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70061
525 2 1775588440 32 4 40 2 239 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70060
524 2 1775588243 32 4 40 2 111 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70059
523 2 1775588243 32 4 40 2 111 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70058
522 2 1775588243 32 4 40 2 111 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70057
521 2 1775588242 32 4 40 2 111 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70056
520 2 1775588242 32 4 40 2 111 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70055
519 2 1775588236 32 4 40 2 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70054
518 2 1775588234 32 4 40 2 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70053
517 2 1775588233 32 4 40 2 111 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70052
516 2 1775588230 32 4 34 13 111 0 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 70051
515 2 1775588226 32 4 29 3 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 70050
514 2 1775588216 32 4 34 13 111 6 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 70049
513 2 1775588155 32 4 40 2 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70048
512 2 1775588152 32 4 40 2 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70047
511 2 1775588152 32 4 40 2 239 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70046
510 2 1775588150 32 4 40 2 239 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70045
509 2 1775588150 32 4 40 2 239 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70044
508 2 1775588150 32 4 40 2 239 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70043
507 2 1775588149 32 4 40 2 239 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70042
506 2 1775588149 32 4 40 2 239 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70041
505 2 1775587950 32 4 40 2 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70040
504 2 1775587947 32 4 40 2 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70039
503 2 1775587946 32 4 40 2 111 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70038
502 2 1775587944 32 4 40 2 111 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70037
501 2 1775587943 32 4 40 2 111 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70036
500 2 1775587943 32 4 40 2 111 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70035
499 2 1775587942 32 4 40 2 111 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70034
498 2 1775587942 32 4 40 2 111 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70033
497 2 1775587938 32 4 29 3 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 70032
496 2 1775587936 32 4 34 13 111 0 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 70031
495 2 1775587922 32 4 34 13 111 6 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 70030
494 2 1775587858 32 4 40 2 239 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70029
493 2 1775587856 32 4 40 2 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70028
492 2 1775587853 32 4 40 2 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70027
491 2 1775587853 32 4 40 2 239 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70026
490 2 1775587853 32 4 40 2 239 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70025
489 2 1775587853 32 4 40 2 239 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70024
488 2 1775587852 32 4 40 2 239 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70023
487 2 1775587851 32 4 40 2 239 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70022
486 2 1775587656 32 4 40 2 111 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70021
485 2 1775587656 32 4 40 2 111 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70020
484 2 1775587656 32 4 40 2 111 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70019
483 2 1775587650 32 4 40 2 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70018
482 2 1775587649 32 4 40 2 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70017
481 2 1775587649 32 4 40 2 111 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70016
480 2 1775587648 32 4 40 2 111 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70015
479 2 1775587647 32 4 40 2 111 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70014
478 2 1775587645 32 4 34 13 111 0 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 70013
477 2 1775587639 32 4 29 3 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 70012
476 2 1775587630 32 4 34 13 111 6 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 70011
475 2 1775587569 32 4 40 2 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70010
474 2 1775587566 32 4 40 2 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70009
473 2 1775587565 32 4 40 2 239 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70008
472 2 1775587565 32 4 40 2 239 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70007
471 2 1775587565 32 4 40 2 239 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70006
470 2 1775587565 32 4 40 2 239 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70005
469 2 1775587564 32 4 40 2 239 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70004
468 2 1775587562 32 4 40 2 239 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70003
467 2 1775587362 32 4 40 2 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70002
466 2 1775587360 32 4 40 2 111 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70001
465 2 1775587360 32 4 40 2 111 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 70000
464 2 1775587359 32 4 40 2 239 0 215 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69999
463 2 1775587359 32 4 40 2 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69998
462 2 1775587358 32 4 40 2 111 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69997
461 2 1775587357 32 4 40 2 111 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69996
460 2 1775587357 32 4 40 2 111 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69995
459 2 1775587357 32 4 40 2 111 0 215 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69994
458 2 1775587355 32 4 40 2 111 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69993
457 2 1775587355 32 4 29 3 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 69992
456 2 1775587353 32 4 34 13 111 0 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 69991
455 2 1775587338 32 4 34 13 111 6 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 69990
454 2 1775587277 32 4 40 2 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69989
453 2 1775587275 32 4 40 2 239 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69988
452 2 1775587275 32 4 40 2 239 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69987
451 2 1775587275 32 4 40 2 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69986
450 2 1775587275 32 4 40 2 239 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69985
449 2 1775587273 32 4 40 2 239 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69984
448 2 1775587272 32 4 40 2 239 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69983
447 2 1775587272 32 4 40 2 239 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69982
446 2 1775587075 32 4 40 2 239 0 197 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69981
445 2 1775587074 32 4 40 2 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69980
444 2 1775587072 32 4 40 2 111 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69979
443 2 1775587072 32 4 40 2 111 0 197 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69978
442 2 1775587071 32 4 40 2 239 0 206 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69977
441 2 1775587071 32 4 40 2 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69976
440 2 1775587071 32 4 40 2 111 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69975
439 2 1775587068 32 4 40 2 111 0 206 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69974
438 2 1775587067 32 4 40 2 111 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69973
437 2 1775587066 32 4 40 2 111 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69972
436 2 1775587066 32 4 40 2 111 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69971
435 2 1775587065 32 4 40 2 111 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69970
434 2 1775587061 32 4 29 3 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 69969
433 2 1775587060 32 4 34 13 111 0 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 69968
432 2 1775587046 32 4 34 13 111 6 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 69967
431 2 1775586985 32 4 40 2 239 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69966
430 2 1775586984 32 4 40 2 239 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69965
429 2 1775586984 32 4 40 2 239 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69964
428 2 1775586983 32 4 40 2 239 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69963
427 2 1775586983 32 4 40 2 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69962
426 2 1775586982 32 4 40 2 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69961
425 2 1775586982 32 4 40 2 239 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69960
424 2 1775586981 32 4 40 2 239 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69959
423 2 1775586780 32 4 40 2 111 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69958
422 2 1775586779 32 4 40 2 111 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69957
421 2 1775586779 32 4 40 2 111 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69956
420 2 1775586778 32 4 40 2 111 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69955
419 2 1775586777 32 4 40 2 239 0 196 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69954
418 2 1775586773 32 4 40 2 111 0 196 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69953
417 2 1775586772 32 4 40 2 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69952
416 2 1775586771 32 4 40 2 111 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69951
415 2 1775586771 32 4 40 2 239 0 214 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69950
414 2 1775586771 32 4 40 2 111 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69949
413 2 1775586769 32 4 40 2 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69948
412 2 1775586768 32 4 40 2 111 0 214 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69947
411 2 1775586768 32 4 34 13 111 0 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 69946
410 2 1775586763 32 4 29 3 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 69945
409 2 1775586749 32 4 34 13 111 6 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 69944
408 2 1775586690 32 4 40 2 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69943
407 2 1775586690 32 4 40 2 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69942
406 2 1775586689 32 4 40 2 239 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69941
405 2 1775586689 32 4 40 2 239 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69940
404 2 1775586686 32 4 40 2 239 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69939
403 2 1775586686 32 4 40 2 239 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69938
402 2 1775586684 32 4 40 2 239 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69937
401 2 1775586684 32 4 40 2 239 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69936
400 2 1775586490 32 4 40 2 111 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69935
399 2 1775586489 32 4 40 2 111 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69934
398 2 1775586488 32 4 40 2 239 0 223 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69933
397 2 1775586487 32 4 40 2 111 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69932
396 2 1775586486 32 4 40 2 111 0 223 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69931
395 2 1775586485 32 4 40 2 239 0 211 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69930
394 2 1775586485 32 4 40 2 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69929
393 2 1775586484 32 4 40 2 111 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69928
392 2 1775586484 32 4 40 2 239 0 206 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69927
391 2 1775586482 32 4 40 2 111 0 211 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69926
390 2 1775586481 32 4 40 2 111 0 206 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69925
389 2 1775586480 32 4 40 2 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69924
388 2 1775586480 32 4 40 2 111 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69923
387 2 1775586478 32 4 40 2 111 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69922
386 2 1775586478 32 4 34 13 111 0 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 69921
385 2 1775586471 32 4 29 3 111 199 0 0 DiscreteSensor_SysRestart_00 SysRestart MainBoard 69920
384 2 1775586461 32 4 34 13 111 6 255 255 DiscreteSensor_AcpiState_0101 ACPI State MainBoard 69919
383 2 1775586405 32 4 40 2 239 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69918
382 2 1775586400 32 4 40 2 239 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69917
381 2 1775586399 32 4 40 2 239 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69916
380 2 1775586396 32 4 40 2 239 0 213 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69915
379 2 1775586395 32 4 40 2 239 0 201 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69914
378 2 1775586395 32 4 40 2 239 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69913
377 2 1775586395 32 4 40 2 239 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69912
376 2 1775586393 32 4 40 2 239 0 195 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69911
375 2 1775586197 32 4 40 2 111 0 221 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69910
374 2 1775586195 32 4 40 2 111 0 191 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69909
373 2 1775586194 32 4 40 2 111 0 209 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69908
372 2 1775586191 32 4 40 2 111 0 218 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69907
371 2 1775586190 32 4 40 2 111 0 205 0 DiscreteSensor_MngmntHealth_00 Mngmnt Health MainBoard 69906
